press_release_id,release_date,company_name,category,source,source_url,cluster,_silhouette,cid,category_name,cat_sim,cat_margin,decision
197c4adff1b08926,2025-07-01,Asker Healthcare Group AB,unknown,gmail,,1,-0.06817723,orders_contracts,Orders / Contracts,0.7684,0.0014,needs_review_margin
197c4ae1c6182c48,2025-07-01,Bravida Holding AB,unknown,gmail,,33,0.24466658,sustainability_esg,Sustainability / ESG,0.7977,0.0205,needs_review_margin
197c4ae1d50b856c,2025-07-01,Bravida Holding AB,unknown,gmail,,33,0.11191668,sustainability_esg,Sustainability / ESG,0.8175,0.0323,needs_review_margin
197c4c9b2e8ce317,2025-07-01,AFRY,unknown,gmail,,2,-0.015887573,guidance_outlook,Guidance / Outlook,0.7991,0.0025,needs_review_margin
197c4ec5ab8d640d,2025-07-01,Betsson AB alerting service,unknown,gmail,,12,-0.017455567,admission_delisting,Delisting / Trading halt,0.7879,0.0044,needs_review_margin
197c50055e21c65e,2025-07-01,ABB,unknown,gmail,,2,-0.008809496,personnel_management_change,Personnel / Management change,0.7983,0.006,needs_review_margin
197c500cf6f36123,2025-07-01,Alfa Laval,unknown,gmail,,3,-0.064585485,capital_raise_rights_issue,Capital raise / Rights issue,0.7802,0.0005,needs_review_margin
197c501b8d97a4e7,2025-07-01,Alvotech,unknown,gmail,,3,0.018033145,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7669,0.0042,needs_review_margin
197c552db13fb2b2,2025-07-01,Camurus AB,unknown,gmail,,26,0.12101573,capital_raise_rights_issue,Capital raise / Rights issue,0.8023,0.0101,needs_review_margin
197c562d8fa82eef,2025-07-01,NORDEN,unknown,gmail,,35,0.24317303,pdmr_managers_transactions,Managers' transactions (PDMR),0.7793,0.014,needs_review_margin
197c5a57984dfc5c,2025-07-01,Bravida Holding AB,unknown,gmail,,33,0.32280147,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7692,0.0075,needs_review_margin
197c5a5acffb7a0e,2025-07-01,Bravida Holding AB,unknown,gmail,,33,0.27450234,equity_actions_non_buyback,Equity actions (non-buyback),0.7585,0.0019,needs_review_margin
197c5aa264256081,2025-07-01,Alvotech,unknown,gmail,,3,-0.27125263,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7923,0.0019,needs_review_margin
197c5ca0f7830ba5,2025-07-01,Danske Bank Subscription Service,unknown,gmail,,39,0.23536044,earnings_report,Earnings report,0.7956,0.0049,needs_review_margin
197c5dbe10d33242,2025-07-01,Avanza Bank Holding AB,unknown,gmail,,2,-0.13167012,guidance_outlook,Guidance / Outlook,0.7829,0.0012,needs_review_margin
197c62e2eccac259,2025-07-01,Addnode Group,unknown,gmail,,1,-0.08912644,share_buyback,Share buyback,0.7991,0.0075,needs_review_margin
197c7f6de766babc,2025-07-01,Alvotech,unknown,gmail,,8,0.87639254,equity_actions_non_buyback,Equity actions (non-buyback),0.7941,0.0074,needs_review_margin
197c7f7ef15aa4db,2025-07-01,ALK,unknown,gmail,,17,0.6148942,equity_actions_non_buyback,Equity actions (non-buyback),0.8061,0.0138,needs_review_margin
197c86bb6041e826,2025-07-01,Alvotech,unknown,gmail,,3,-0.16946226,equity_actions_non_buyback,Equity actions (non-buyback),0.819,0.007,needs_review_margin
197c91955acf8ee3,2025-07-02,Google Payments,unknown,gmail,,16,-0.07153467,agm_egm_governance,AGM/EGM & governance,0.7814,0.0007,needs_review_margin
197c9b8ac03ba364,2025-07-02,ABB,unknown,gmail,,3,-0.053983435,labor_workforce,Labor / Workforce,0.7966,0.0072,needs_review_margin
197c9d409cc2cb37,2025-07-02,Addnode Group,unknown,gmail,,1,-0.07796039,orders_contracts,Orders / Contracts,0.7819,0.0003,needs_review_margin
197c9d46da8923b0,2025-07-02,Alfa Laval,unknown,gmail,,3,-0.05362683,admission_delisting,Delisting / Trading halt,0.7908,0.004,needs_review_margin
197c9efd7c6d3bc6,2025-07-02,ASSA ABLOY,unknown,gmail,,2,-0.04119621,admission_listing,Admission / Listing,0.7801,0.0024,needs_review_margin
197ca5e2ef2ed55e,2025-07-02,Finnair,unknown,gmail,,22,0.645849,incidents_controversies,Incidents / Controversies,0.7892,0.0036,needs_review_margin
197ca944308011ef,2025-07-02,Better Collective,unknown,gmail,,12,-0.12158704,share_buyback,Share buyback,0.8292,0.0071,needs_review_margin
197cb37386efe162,2025-07-02,Better Collective,unknown,gmail,,1,-0.1281132,product_launch_partnership,Product / Launch / Partnership,0.8044,0.004,needs_review_margin
197cbc41916556a7,2025-07-02,AFRY,unknown,gmail,,28,-0.10135758,personnel_management_change,Personnel / Management change,0.7963,0.0117,needs_review_margin
197cd1b7621321b9,2025-07-02,Alvotech,unknown,gmail,,8,0.8811893,equity_actions_non_buyback,Equity actions (non-buyback),0.7951,0.0083,needs_review_margin
197cd1c896920b77,2025-07-02,ALK,unknown,gmail,,17,0.60367805,equity_actions_non_buyback,Equity actions (non-buyback),0.808,0.0131,needs_review_margin
197cedf8ebe6dcd2,2025-07-03,AFRY,unknown,gmail,,5,-0.054495335,sustainability_esg,Sustainability / ESG,0.775,0.0006,needs_review_margin
197cefa638b2c532,2025-07-03,Avanza Bank Holding AB,unknown,gmail,,7,0.13018753,equity_actions_non_buyback,Equity actions (non-buyback),0.827,0.0051,needs_review_margin
197d0972000bb1fd,2025-07-03,Addtech,unknown,gmail,,2,-0.12060222,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7785,0.0006,needs_review_margin
197d0c0031af67b1,2025-07-03,Finnair,unknown,gmail,,22,0.40921783,equity_actions_non_buyback,Equity actions (non-buyback),0.7746,0.002,needs_review_margin
197d0e94373194c1,2025-07-03,Catena,unknown,gmail,,1,-0.08742621,orders_contracts,Orders / Contracts,0.7818,0.0115,needs_review_margin
197d2368a9badeea,2025-07-03,Alvotech,unknown,gmail,,8,0.8785441,equity_actions_non_buyback,Equity actions (non-buyback),0.7922,0.0091,needs_review_margin
197d23710e42250a,2025-07-03,ALK,unknown,gmail,,17,0.6076784,equity_actions_non_buyback,Equity actions (non-buyback),0.8036,0.0127,needs_review_margin
197d288011dac25e,2025-07-03,Alvotech,unknown,gmail,,3,-0.12048892,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7983,0.009,needs_review_margin
197d3ce72c5ec533,2025-07-04,ABB,unknown,gmail,,3,-0.055646185,product_launch_partnership,Product / Launch / Partnership,0.7783,0.0068,needs_review_margin
197d3ea5296bbd3a,2025-07-04,Atrium Ljungberg AB,unknown,gmail,,31,0.2139648,equity_actions_non_buyback,Equity actions (non-buyback),0.7803,0.0061,needs_review_margin
197d405ec915a210,2025-07-04,Corem Property Group,unknown,gmail,,1,-0.02444133,orders_contracts,Orders / Contracts,0.7631,0.0019,needs_review_margin
197d4062e27580de,2025-07-04,Catena,unknown,gmail,,7,0.19831769,earnings_report,Earnings report,0.8034,0.005,needs_review_margin
197d4065d650a085,2025-07-04,Electrolux Group,unknown,gmail,,37,0.40338677,sustainability_esg,Sustainability / ESG,0.7829,0.0074,needs_review_margin
197d4066f3f04d83,2025-07-04,Electrolux Group,unknown,gmail,,37,0.26874208,sustainability_esg,Sustainability / ESG,0.7797,0.0037,needs_review_margin
197d408b69e4d66c,2025-07-04,AstraZeneca,unknown,gmail,,26,0.08891665,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7605,0.0004,needs_review_margin
197d4213b9e4e239,2025-07-04,Atlas Copco,unknown,gmail,,38,0.44426742,equity_actions_non_buyback,Equity actions (non-buyback),0.7593,0.0022,needs_review_margin
197d425d182d097d,2025-07-04,Atlas Copco,unknown,gmail,,38,0.32554778,capital_raise_rights_issue,Capital raise / Rights issue,0.7811,0.0016,needs_review_margin
197d43c2f22059cb,2025-07-04,Bilia,unknown,gmail,,28,-0.14434801,share_buyback,Share buyback,0.7868,1e-04,needs_review_margin
197d43ca4769445f,2025-07-04,Billerud AB,unknown,gmail,,2,-0.010760959,personnel_management_change,Personnel / Management change,0.7878,0.0006,needs_review_margin
197d43d1603b83e7,2025-07-04,Billerud AB,unknown,gmail,,21,-0.10078898,dividend,Dividend,0.7645,0.0184,needs_review_margin
197d43e7fd416acb,2025-07-04,Betsson AB alerting service,unknown,gmail,,2,-0.03950943,guidance_outlook,Guidance / Outlook,0.8001,0.006,needs_review_margin
197d46ef90619a29,2025-07-04,Carlsberg A/S,unknown,gmail,,2,0.027060505,earnings_report,Earnings report,0.7898,0.001,needs_review_margin
197d4e19c3123642,2025-07-04,AFRY,unknown,gmail,,1,-0.06084151,orders_contracts,Orders / Contracts,0.8134,0.0349,needs_review_margin
197d5336e40b219e,2025-07-04,Elekta AB (publ),unknown,gmail,,2,-0.056961704,sustainability_esg,Sustainability / ESG,0.8053,0.0191,needs_review_margin
197d5f3ac8a68b16,2025-07-04,Biotage,unknown,gmail,,12,0.06532557,agm_egm_governance,AGM/EGM & governance,0.8266,0.0062,needs_review_margin
197d5f3e76bfd046,2025-07-04,Biotage,unknown,gmail,,3,-0.038086277,admission_delisting,Delisting / Trading halt,0.7814,0.0031,needs_review_margin
197d75bab1ac0a1e,2025-07-04,Alvotech,unknown,gmail,,3,-0.29189098,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7829,0.0024,needs_review_margin
197d75cb92e07e2a,2025-07-04,ALK,unknown,gmail,,17,0.3499514,admission_delisting,Delisting / Trading halt,0.804,0.0004,needs_review_margin
197d788514939ade,2025-07-04,Arion Bank,unknown,gmail,,12,-0.019743145,guidance_outlook,Guidance / Outlook,0.7827,0.0008,needs_review_margin
197d96cb6fac4514,2025-07-05,Finnair,unknown,gmail,,22,0.61817706,incidents_controversies,Incidents / Controversies,0.7898,0.0004,needs_review_margin
197e1a82c3fc6b85,2025-07-06,Arion Bank,unknown,gmail,,12,-0.014658111,equity_actions_non_buyback,Equity actions (non-buyback),0.7901,0.0068,needs_review_margin
197e379097994222,2025-07-07,Elisa Oyj,unknown,gmail,,2,-0.01490863,earnings_report,Earnings report,0.8036,0.0313,needs_review_margin
197e37949e02dab4,2025-07-07,Elisa Oyj,unknown,gmail,,0,0.008809111,earnings_report,Earnings report,0.757,0.0012,needs_review_margin
197e3e688befa384,2025-07-07,Alleima,unknown,gmail,,2,-0.086498864,earnings_report,Earnings report,0.7678,0.0022,needs_review_margin
197e3efec607e07a,2025-07-07,Danske Bank Subscription Service,unknown,gmail,,39,0.5135363,share_buyback,Share buyback,0.8303,0.0081,needs_review_margin
197e42adca9586c3,2025-07-07,Biotage,unknown,gmail,,12,-0.0034790998,admission_delisting,Delisting / Trading halt,0.8045,0.0192,needs_review_margin
197e6cff41b4d248,2025-07-07,Alvotech,unknown,gmail,,8,0.8756921,equity_actions_non_buyback,Equity actions (non-buyback),0.7929,0.0084,needs_review_margin
197e6e7855c32643,2025-07-07,ALK,unknown,gmail,,17,0.60180336,equity_actions_non_buyback,Equity actions (non-buyback),0.8102,0.0129,needs_review_margin
197e883a23c06d45,2025-07-08,Alfa Laval,unknown,gmail,,3,-0.041139774,orders_contracts,Orders / Contracts,0.7667,0.0006,needs_review_margin
197e89f59aa8cf5a,2025-07-08,Electrolux Professional Group,unknown,gmail,,37,0.432272,personnel_management_change,Personnel / Management change,0.7727,0.0056,needs_review_margin
197e89fb139c5892,2025-07-08,Electrolux Group,unknown,gmail,,37,0.417587,sustainability_esg,Sustainability / ESG,0.8,0.0121,needs_review_margin
197e8ba926ea7169,2025-07-08,Epiroc,unknown,gmail,,1,-0.08656244,orders_contracts,Orders / Contracts,0.781,0.0005,needs_review_margin
197e90c9209b331a,2025-07-08,engcon AB,unknown,gmail,,2,-0.107335374,guidance_outlook,Guidance / Outlook,0.7784,0.0071,needs_review_margin
197ec0160885bc82,2025-07-08,Alvotech,unknown,gmail,,8,0.8785301,equity_actions_non_buyback,Equity actions (non-buyback),0.797,0.0094,needs_review_margin
197ec040c68fdee0,2025-07-08,ALK,unknown,gmail,,17,0.6039828,equity_actions_non_buyback,Equity actions (non-buyback),0.8069,0.0138,needs_review_margin
197ede0fb1a6086a,2025-07-09,Atlas Copco,unknown,gmail,,38,0.37618527,equity_actions_non_buyback,Equity actions (non-buyback),0.7684,0.0017,needs_review_margin
197ede58582615fd,2025-07-09,Atlas Copco,unknown,gmail,,38,0.47926933,equity_actions_non_buyback,Equity actions (non-buyback),0.7865,0.0049,needs_review_margin
197edea18c3af3d4,2025-07-09,Atlas Copco,unknown,gmail,,38,0.22562402,orders_contracts,Orders / Contracts,0.7738,0.0105,needs_review_margin
197edfcd7b3b7172,2025-07-09,Finnair,unknown,gmail,,22,0.4805793,earnings_report,Earnings report,0.7757,0.007,needs_review_margin
197ee4fe02975dff,2025-07-09,Alvotech,unknown,gmail,,3,-0.021893563,product_launch_partnership,Product / Launch / Partnership,0.7659,0.0054,needs_review_margin
197eea0cb5b8f190,2025-07-09,Better Collective,unknown,gmail,,12,-0.12134138,share_buyback,Share buyback,0.8287,0.0065,needs_review_margin
197ef0f0f9004bdf,2025-07-09,Alvotech,unknown,gmail,,3,-0.2740107,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7927,0.0017,needs_review_margin
197efa8c4b16d384,2025-07-09,Bavarian Nordic A/S,unknown,gmail,,27,0.5610547,orders_contracts,Orders / Contracts,0.7826,0.0034,needs_review_margin
197efb3b733878ea,2025-07-09,Enity Bank Group,unknown,gmail,,31,0.07284312,debt_bond_issue,Debt / Bond issue,0.7535,0.0103,needs_review_margin
197f12a4a4394af3,2025-07-09,ALK,unknown,gmail,,17,0.607499,equity_actions_non_buyback,Equity actions (non-buyback),0.8054,0.0134,needs_review_margin
197f12b589fe0a2c,2025-07-09,Alvotech,unknown,gmail,,8,0.8761861,equity_actions_non_buyback,Equity actions (non-buyback),0.797,0.0099,needs_review_margin
197f2ebe1b0cb9a9,2025-07-10,AFRY,unknown,gmail,,5,-0.0046310406,sustainability_esg,Sustainability / ESG,0.7762,0.0009,needs_review_margin
197f2ebf1c12ed94,2025-07-10,Corem Property Group,unknown,gmail,,1,-0.049549375,admission_delisting,Delisting / Trading halt,0.7836,0.0038,needs_review_margin
197f2ec657d9fd31,2025-07-10,ASSA ABLOY,unknown,gmail,,1,-0.083455205,admission_delisting,Delisting / Trading halt,0.7762,0.0064,needs_review_margin
197f307424604f1a,2025-07-10,Atlas Copco,unknown,gmail,,38,0.39177492,equity_actions_non_buyback,Equity actions (non-buyback),0.7931,0.0045,needs_review_margin
197f359f6ffd04ec,2025-07-10,Alfa Laval,unknown,gmail,,3,-0.04813801,product_launch_partnership,Product / Launch / Partnership,0.7724,0.0003,needs_review_margin
197f37696b5f7105,2025-07-10,The Logistics Pulse,unknown,gmail,,5,-0.11100205,orders_contracts,Orders / Contracts,0.8082,0.0007,needs_review_margin
197f37f2b0d789d8,2025-07-10,Alvotech,unknown,gmail,,3,-0.13314816,guidance_outlook,Guidance / Outlook,0.773,0.0087,needs_review_margin
197f402bb2603433,2025-07-10,Alvotech,unknown,gmail,,3,-0.27386722,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7926,0.0018,needs_review_margin
197f64f6be25b597,2025-07-10,Alvotech,unknown,gmail,,8,0.8797869,equity_actions_non_buyback,Equity actions (non-buyback),0.7951,0.0094,needs_review_margin
197f64fed019bc72,2025-07-10,ALK,unknown,gmail,,17,0.5958364,equity_actions_non_buyback,Equity actions (non-buyback),0.8032,0.0152,needs_review_margin
197f7dba51b97ce4,2025-07-11,Axfood,unknown,gmail,,7,0.21647233,orders_contracts,Orders / Contracts,0.802,0.0031,needs_review_margin
197f7dbbbcdbe1b8,2025-07-11,Axfood,unknown,gmail,,31,0.15840988,dividend,Dividend,0.7859,0.0003,needs_review_margin
197f7f6c6368d361,2025-07-11,Bravida Holding AB,unknown,gmail,,31,0.14865164,orders_contracts,Orders / Contracts,0.7904,0.0007,needs_review_margin
197f7f6cb44f178a,2025-07-11,Bravida Holding AB,unknown,gmail,,7,0.25826314,orders_contracts,Orders / Contracts,0.8128,0.0047,needs_review_margin
197f8040d393700c,2025-07-11,Avanza Bank Holding AB,unknown,gmail,,7,0.15012774,earnings_report,Earnings report,0.8344,0.0041,needs_review_margin
197f811c3a12994e,2025-07-11,Vitec Software Group,unknown,gmail,,7,0.24910025,equity_actions_non_buyback,Equity actions (non-buyback),0.8094,0.0046,needs_review_margin
197f812716bbc1bb,2025-07-11,Corem Property Group,unknown,gmail,,7,0.18433233,equity_actions_non_buyback,Equity actions (non-buyback),0.8125,0.0018,needs_review_margin
197f87faf7aa9753,2025-07-11,Addnode Group,unknown,gmail,,1,-0.08271254,share_buyback,Share buyback,0.7899,0.0057,needs_review_margin
197f88023404e29c,2025-07-11,DFDS A/S,unknown,gmail,,7,0.16336893,guidance_outlook,Guidance / Outlook,0.8125,0.0027,needs_review_margin
197fa537e6fbe0e8,2025-07-11,Arion Bank,unknown,gmail,,12,-0.024967438,capital_raise_rights_issue,Capital raise / Rights issue,0.7746,0.0007,needs_review_margin
197fb7512516da3c,2025-07-11,ALK,unknown,gmail,,17,0.60123384,equity_actions_non_buyback,Equity actions (non-buyback),0.8075,0.0129,needs_review_margin
197fb7515d36d40f,2025-07-11,ALK,unknown,gmail,,17,0.34709463,admission_delisting,Delisting / Trading halt,0.8036,0.0005,needs_review_margin
197fb7629a31396f,2025-07-11,Alvotech,unknown,gmail,,8,0.87473696,equity_actions_non_buyback,Equity actions (non-buyback),0.7953,0.0094,needs_review_margin
197fb762dd404059,2025-07-11,Alvotech,unknown,gmail,,3,-0.3462916,guidance_outlook,Guidance / Outlook,0.7917,0.0057,needs_review_margin
1980353d7ed10746,2025-07-13,Finnair,unknown,gmail,,22,0.5515741,labor_workforce,Labor / Workforce,0.77,0.0095,needs_review_margin
198078701a3a3acc,2025-07-14,AstraZeneca,unknown,gmail,,26,0.12148685,equity_actions_non_buyback,Equity actions (non-buyback),0.7633,0.006,needs_review_margin
19807cb05646adf5,2025-07-14,Dometic Group (STO),unknown,gmail,,2,-0.06469276,capital_raise_rights_issue,Capital raise / Rights issue,0.8111,0.013,needs_review_margin
19807fda11b061e2,2025-07-14,Danske Bank Subscription Service,unknown,gmail,,39,0.5349943,share_buyback,Share buyback,0.8286,0.0083,needs_review_margin
198080e2eaf4a930,2025-07-14,Addnode Group,unknown,gmail,,7,0.27128053,orders_contracts,Orders / Contracts,0.8159,0.0004,needs_review_margin
1980a18b7c989e16,2025-07-14,AFRY,unknown,gmail,,5,-0.079317786,capital_raise_rights_issue,Capital raise / Rights issue,0.7848,0.0023,needs_review_margin
1980ae988129abf8,2025-07-14,Alvotech,unknown,gmail,,8,0.8854795,equity_actions_non_buyback,Equity actions (non-buyback),0.7887,0.0084,needs_review_margin
1980aea0d611a731,2025-07-14,ALK,unknown,gmail,,17,0.62068224,equity_actions_non_buyback,Equity actions (non-buyback),0.8034,0.0123,needs_review_margin
1980c74cab934200,2025-07-15,AFRY,unknown,gmail,,7,0.22111125,earnings_report,Earnings report,0.813,0.0028,needs_review_margin
1980c7500a55b2e1,2025-07-15,Ericsson,unknown,gmail,,7,0.24553764,earnings_report,Earnings report,0.8291,0.0003,needs_review_margin
1980c7ddf6ffaf40,2025-07-15,AFRY,unknown,gmail,,2,-0.020485764,capital_raise_rights_issue,Capital raise / Rights issue,0.7857,1e-04,needs_review_margin
1980c905e9d00dfa,2025-07-15,Elisa Oyj,unknown,gmail,,7,0.26130486,earnings_report,Earnings report,0.8132,0.0049,needs_review_margin
1980c908d461164a,2025-07-15,Elisa Oyj,unknown,gmail,,0,0.11214842,equity_actions_non_buyback,Equity actions (non-buyback),0.7828,0.0022,needs_review_margin
1980c93f9f819a6d,2025-07-15,Dometic Group AB,unknown,gmail,,7,0.26984426,earnings_report,Earnings report,0.8225,0.009,needs_review_margin
1980c9dc5960fd2a,2025-07-15,AddLife,unknown,gmail,,7,0.23631541,earnings_report,Earnings report,0.8054,0.0126,needs_review_margin
1980cad3e0410e27,2025-07-15,Castellum,unknown,gmail,,7,0.20721021,equity_actions_non_buyback,Equity actions (non-buyback),0.8202,0.0052,needs_review_margin
1980cb9723925443,2025-07-15,Addtech,unknown,gmail,,7,0.26276457,earnings_report,Earnings report,0.8108,0.0031,needs_review_margin
1980ed521ba9a9d2,2025-07-15,Arion Bank,unknown,gmail,,7,0.17651343,earnings_report,Earnings report,0.8105,0.0184,needs_review_margin
1980fffe79d30bca,2025-07-15,Alvotech,unknown,gmail,,8,0.88322145,equity_actions_non_buyback,Equity actions (non-buyback),0.7972,0.0069,needs_review_margin
