press_release_id,ml_pred_cid,ml_conf_fused,ml_margin_fused,final_source,final_cid,final_decision,title,snippet
198a3afda60e607c,admission_delisting,0.0531,0.0,ml,admission_delisting,needs_review_low_sim,ISS: Aktivera ditt abonnemang på pressmeddelanden från den här avsändaren,Aktivera ditt abonnemang på pressmeddelanden från den här avsändaren Aktivera ditt abonnemang på pressmeddelanden från den här avsändaren Klicka på länken för att starta aktiveringen av ditt abonnemang eller för att avbryta abonnemanget på ISS. Du hamnar då i avsändarens pressrum på Via COMPANY. Den här tjänsten tillhandahålls av Via COMPANY som hör till COMPANY Nyhetsbyrån. Här kan du läsa om COMPANY:s hantering av personuppgifter:. ​
198aa6183ab8b303,admission_listing,0.0537,0.0001,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 140.33 Change -5.31 Volume 344,643 % Change -3.65% Day High 144.55 52 Week High 145.64 Day Low 140.20 52 Week Low 82.64 Today's Open 143.76 Previous Close 145.64 8/14/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 8/14/2025 4:59:32 PM Powered by Q4 Inc."
198a7dcf95cb35c1,admission_delisting,0.0534,0.0002,ml,admission_delisting,needs_review_low_sim,Subscription details,"Dear Subscriber, You are subscribed to the following notification services: Stock Exchange Releases The service was requested through COMPANY. To modify your subscription, please subscribe again. If you no longer wish to receive these emails, you may unsubscribe at any time. Supplied © Euroland.com - Privacy Policy"
198a7e883a5b6d60,admission_delisting,0.0533,0.0001,ml,admission_delisting,needs_review_low_sim,Bekräftelse för prenumeration på e-postutskick från NP3 Fastigheter,"Tack. Din prenumeration är nu registrerad för följande e-postutskick: Anpassade nyheter • Pressmeddelande • Rapporter Klicka på knappen nedan om du vill avsluta din prenumeration eller uppdatera dina inställningar: Klicka här Kind regards, Investor Relations Team Denna tjänst tillhandahålls av IDX."
198a898575237024,admission_delisting,0.0534,0.0,rules,earnings_report,by_rules,Delårsrapport 1. halvår 2025 for COMPANY,"Delårsrapport 1. halvår 2025 for COMPANY Offentliggjort: 2025-08-14 14:40:09 CEST COMPANY - Halvårsrapport Delårsrapport 1. halvår 2025 for COMPANY Bestyrelsen har i dag godkendt selskabets delårsrapport for perioden 1. januar - 30. juni 2025. Resultatet før skat (EBT) for COMPANY viser i perioden et overskud på 27,5 mio. kr. mod et underskud på 23,3 mio. kr. for samme periode i 2024. Indtægterne i første halvår 2025 udgør 47,2 mio. kr. mod 26,7 mio. kr. for samme periode i 2024. Stigningen kan henføres til oprykningen til 3F Superligaen i sommeren 2024. I første halvår 2025 var der en væsentl"
198a7cb3a53f14a5,admission_delisting,0.0532,0.0,ml,admission_delisting,needs_review_low_sim,Email validation for Lundin Mining Corporation required,"Thank you for subscribing to receive email alerts from Lundin Mining Corporation. To validate your subscription, click or paste the URL below into your browser: [ Form submitted from: ]"
198a8a7a031b21ac,admission_listing,0.0536,0.0005,ml,admission_listing,needs_review_low_sim,"Invitation to the presentation of ALK's first six months (Q2) 2025 results on Thursday, 21 August 2025","Invitation to the presentation of ALK's first six months (Q2) 2025 results on Thursday, 21 August 2025 Published: 2025-08-14 14:56:47 CEST ALK-Abelló - Investor News Invitation to the presentation of ALK's first six months (Q2) 2025 results on Thursday, 21 August 2025 ALK (ALKB.DC / OMX: ALK B) will publish its results for the first six months of 2025 in the morning on Thursday, 21 August 2025. Later on the same day, the company will host a presentation for investors and analysts at 1:30 p.m. CEST, where ALK's management will comment on the results for the first six months and the outlook and "
198a8b2d0e106ccb,admission_delisting,0.0536,0.0004,ml,admission_delisting,needs_review_low_sim,"Offentliggørelse af halvårsrapport 2025, COMPANY","Offentliggørelse af halvårsrapport 2025, COMPANY Published: 2025-08-14 15:09:05 CEST COMPANY - Half Year financial report Offentliggørelse af halvårsrapport 2025, COMPANY Bestyrelsen for COMPANY har på et bestyrelsesmøde d.d. godkendt halvårsrapporten for første halvår 2025. Den godkendte rapport vedhæftes nærværende meddelelse. For eventuelle spørgsmål, kontakt Lise Bøgelund Jensen, direktør i foreningens investeringsforvaltningsselskab, på telefon 33 28 28 28. Med venlig hilsen COMPANY Attachment Coop Opsparing H1 2025_Final Attachments: Coop Opsparing H1 2025_Final.pdf This email message wa"
198ad6d5a385ec48,admission_delisting,0.0536,0.0003,ml,admission_delisting,needs_review_low_sim,Investeringsforeningen ValueInvest Danmark - Ophævelse af suspension i afdeling ValueInvest Global A,Investeringsforeningen ValueInvest Danmark - Ophævelse af suspension i afdeling ValueInvest Global A Offentliggjort: 2025-08-15 13:11:20 CEST Investeringsforeningen Valueinvest Danmark - Indreværdi Investeringsforeningen ValueInvest Danmark - Ophævelse af suspension i afdeling ValueInvest Global A De tekniske vanskeligheder er nu løst og det er igen muligt at stille priser i følgende afdeling. Suspensionen ophæves hermed. Andelsklasse ISIN-kode OMX Short name ValueInvest Global A DK0010246396 VAIGLOA Eventuelle henvendelser vedrørende denne meddelelse bedes rettet til tlf. 38 14 66 00. Med ven
198ace76600ae4ab,admission_listing,0.0535,0.0001,ml,admission_listing,needs_review_low_sim,Återbruk i fokus när Åhlin & Ekeroth renoverar anrika bostadskvarter för Lundbergs Fastigheter i Norrköping,"Återbruk i fokus när Åhlin & Ekeroth renoverar anrika bostadskvarter för Lundbergs Fastigheter i Norrköping Publicerad: 2025-08-15 10:45:00 CEST COMPANY - Nyheter för investerare Återbruk i fokus när Åhlin & Ekeroth renoverar anrika bostadskvarter för Lundbergs Fastigheter i Norrköping Åhlin & Ekeroth Byggnads AB, en del av ByggPartnerGruppen, har genom privat upphandling i konkurrens erhållit uppdraget att genomföra en varsam renovering av kvarteret Västra Huken 10 i centrala Norrköping, för Fastighets AB L E Lundberg. Kvarteret Västra Huken 10 består av fem huskroppar med totalt 101 hyresläg"
198ad23accd3e6bb,admission_listing,0.0548,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312900),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312900) Published: 2025-08-15 11:50:52 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312900) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-08-18. Last day of trading is set to 2025-11-13. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
198ad2424237c16e,admission_listing,0.0549,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312916),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312916) Published: 2025-08-15 11:51:22 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 312916) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-08-18. Last day of trading is set to 2025-12-15. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
198ad2c37df4de6a,admission_delisting,0.0532,0.0002,rules,orders_contracts,by_rules,COMPANY publishes consensus and announces webcast and conference call,COMPANY publishes consensus and announces webcast and conference call Published: 2025-08-15 12:00:00 CEST COMPANY - Investor News COMPANY publishes consensus and announces webcast and conference call Investor news Consensus estimates COMPANY has published consensus estimates prior to the announcement of the H1 2025 results scheduled for 22 August 2025. Consensus estimates can be found on COMPANY's website here: Webcast and conference call COMPANY will host a conference call for investors and analysts at 10:00 (CEST) on 22 August 2025. The conference call and presentation will be available from
198ad43526b59573,admission_delisting,0.0548,0.0012,ml,admission_delisting,needs_review_low_sim,No. 8 2025 Share trading in COMPANY,"No. 8 2025 Share trading in COMPANY Published: 2025-08-15 12:25:23 CEST COMPANY - Managers' Transactions COMPANY: No. 8 2025 Share trading in COMPANY In accordance with article 19 of Regulation (EU) No 596/2014, COMPANY is required to report share trading in COMPANY of members of the Board of Directors, members of the Executive Board and related parties. The information in the below statement is based on reports from the above-mentioned persons to COMPANY. Name: Jesper Dalsgaard Jensen Reason: Vice-chair of the board Securities ID: DK0010274844 COMPANY B Transaction type: Purchase of shares Tr"
198af87d9e0687ab,admission_listing,0.0539,0.0003,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 138.60 Change -1.73 Volume 289,809 % Change -1.23% Day High 140.72 52 Week High 145.64 Day Low 138.51 52 Week Low 82.64 Today's Open 140.25 Previous Close 140.33 8/15/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 8/15/2025 4:59:31 PM Powered by Q4 Inc."
198af9df716495c0,admission_delisting,0.0533,0.0002,rules,mna,by_rules,Wegovy® approved in the US for the treatment of MASH,"Wegovy® approved in the US for the treatment of MASH Published: 2025-08-15 23:23:24 CEST COMPANY - Inside information COMPANY: Wegovy® approved in the US for the treatment of MASH Bagsværd, Denmark, 15 August 2025 - COMPANY Nordisk today announced that the US Food and Drug Administration (FDA) has approved an additional indication for Wegovy ® (semaglutide 2.4 mg) based on a supplemental New Drug Application (sNDA) for treatment of noncirrhotic metabolic dysfunction-associated steatohepatitis (MASH) in adults with moderate to advanced liver fibrosis (consistent with stages F2 to F3 fibrosis), "
198afa0ba79278bc,admission_delisting,0.0533,0.0001,rules,mna,by_rules,Wegovy® approved in the US for the treatment of MASH,"Bagsværd, Denmark, 15 August 2025 - COMPANY today announced that the US Food and Drug Administration (FDA) has approved an additional indication for Wegovy ® (semaglutide 2.4 mg) based on a supplemental New Drug Application (sNDA) for treatment of noncirrhotic metabolic dysfunction-associated steatohepatitis (MASH) in adults with moderate to advanced liver fibrosis (consistent with stages F2 to F3 fibrosis), in combination with a reduced calorie diet and increased physical activity. The accelerated approval is based on part 1 of the ESSENCE trial, in which Wegovy ® demonstrated a statistically"
198afa8e54a5430e,admission_listing,0.0534,0.0001,ml,admission_listing,needs_review_low_sim,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of August 11, 2025 News COMPANY Reports Results for the First Six Months of 2025 and Provides a Business Update SEC Filing 6-K ALVO Monday Tuesday Wednesday Thursday Friday Opening Price $8.46 $8.63 $9.09 $8.85 $8.41 Last Trade $8.52 $8.65 $8.96 $8.48 $8.03 Price Change +$0.06 +$0.13 +$0.31 -$0.48 -$0.45 Percent Change +0.71% +1.53% +3.58% -5.36% -5.31% Day High $8.75 $8.70 $9.09 $8.85 $8.43 Day Low $8.44 $8.52 $8.80 $7.81 $8.02 Volume 250,942 272,606 670,531 1,544,789 577,782 Visit the website → You are subscribed to COMPANY Investor Relations"
198acd9a6268e9e7,admission_delisting,0.0534,0.0002,rules,mna,by_rules,Inside information: COMPANY to divest its Leipurin business to Lantmännen,Inside information: COMPANY to divest its Leipurin business to Lantmännen Published: 2025-08-15 10:30:00 CEST COMPANY - Inside information Inside information: COMPANY to divest its Leipurin business to Lantmännen COMPANY Inside information 15 August 2025 at 11.30 a.m. EEST Inside information: COMPANY to divest its Leipurin business to Lantmännen COMPANY has today signed an agreement to divest its Leipurin business to Lantmännen at an enterprise value of EUR 63 million. The estimated cash consideration payable at closing is approximately EUR 60 million. The transaction is subject to regulatory 
198ac873e3983eb9,admission_delisting,0.0546,0.001,ml,admission_delisting,needs_review_low_sim,Anmodning om suspension for andelsklasser under COMPANY,"Anmodning om suspension for andelsklasser under COMPANY Offentliggjort: 2025-08-15 09:00:00 CEST COMPANY - Indreværdi Anmodning om suspension for andelsklasser under COMPANY På grund af lokale børslukkedage i underliggende markeder anmodes om suspension af nedenstående andelsklasser. Andelsklasse ISIN Short name Emerging Markets Aktier A DK0060516854 BAIEMMAA Emerging Markets Aktier Akk. A DK0062502621 BAIEMMAAA Hvis der er spørgsmål, kontakt da Chef for Fund Valuation, Peter Akstrup, telefon 77 30 90 31. Med venlig hilsen BI Management A/S Nikoline Voetmann Direktør This email message was del"
198ac877d34fa5e0,admission_listing,0.0534,0.0003,ml,admission_listing,needs_review_low_sim,COMPANY Premier Sunday returns bigger than ever,"COMPANY Premier Sunday returns bigger than ever Published: 2025-08-15 09:00:00 CEST COMPANY - Investor News COMPANY Premier Sunday returns bigger than ever With 20 shows for the 2025/2026 Premier League season, Schmeichel, Ljungberg and Stam return for expanded COMPANY Premier Sunday studios on COMPANY's platforms. The show will continue to be hosted by Jules Breach and will be airing across all COMPANY's five markets. COMPANY Premier Sunday grows from 10 to 20 live shows for the 2025/2026 season Hosted by UK presenter Jules Breach, with Premier League legends Peter Schmeichel, Freddie Ljungbe"
