press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
197ab178de181c3e,,sustainability_esg,Sustainability / ESG,0.7652,0.0249,auto_assign,2025-06-26,AFRY,AFRY will conduct a feasibility study for an E-Methane plant in Kotka,"[*] AFRY will conduct a feasibility study for an E-Methane plant in Kotka AFRY has been tasked by Arctic Sisu, a Finnish e-fuel company, to conduct a feasibility study for a large-scale e-methane production facility in Kotka, Finland. The project, planned in three phases, aims to produce 900–950 GWh of renewable e-methane annually, using CO2 from nearby pulp production as a raw material. The study will support Arctic Sisu in making their investment decision which is expected in 2026. The plant would be built next to the existing Kotkamills Pulp & Paper mill and would capture and reuse CO2 emis",gmail,
197aaee29bf56b1e,,guidance_outlook,Guidance / Outlook,0.7528,0.0036,needs_review_margin,2025-06-26,AAK,Invitation to presentation of AAK´s second quarter 2025 report,"In connection with the release of AAK’s Interim report for the second quarter of 2025, we invite investors and analysts to a conference call on Thursday, July 17, 2025, at 10:00 a.m. Central European Time (CET). The conference will be chaired by Johan Westman, President and CEO, and Tomas Bergendahl, CFO. The presentation can be followed via teleconference or webcast. If you wish to ask questions, please use the teleconference alternative. * To participate via teleconference, please register at the following link. ( * To join the conference via webcast, please use the following link. ( The Int",gmail,
197ab1a8d1560336,,admission_listing,Admission / Listing,0.7477,0.0048,needs_review_margin,2025-06-26,ALK,"First market launch of the adrenaline nasal spray, EURneffy®, for treatment of adults and children in Germany","June 26, 2025 3:17 AM EDT First market launch of the adrenaline nasal spray, EURneffy®, for treatment of adults and children in Germany View this release → Or click here to view all releases. You are subscribed to ALK Investor Relations' email alerts. To unsubscribe from all alerts, please click here . ALK Bøge Allé 6-8 DK-2970, Hørsholm, , Denmark Service provided by Notified",gmail,
197aad2dc233a444,,pdmr_managers_transactions,Managers' transactions (PDMR),0.748,0.0052,needs_review_margin,2025-06-26,Bavarian Nordic A/S,Bavarian Nordic Announces the Initiation of Clinical Trials of Mpox Vaccine in Infants and Pregnant Women,"First studies to evaluate MVA-BN in infants under 2 years of age and pregnant and breastfeeding women. The multi-partner research project is aimed at expanding access to mpox vaccines for vulnerable populations. COPENHAGEN, Denmark, June 26, 2025 – Bavarian Nordic A/S (OMX: BAVA) announced today the initiation of the first of two clinical trials designed to support approval and use of the MVA-BN ® mpox/smallpox vaccine in vulnerable populations: infants under 2 years of age and pregnant and breastfeeding women The first participants have been vaccinated in a study ( NCT06844487 ), evaluating t",gmail,
197b030657a6a768,,dividend,Dividend,0.7629,0.001,needs_review_margin,2025-06-27,Axfood,Invitation to the presentation of Axfood’s second quarter 2025,"[*] Invitation to the presentation of Axfood’s second quarter 2025 Axfood invites investors, analysts and the press to a presentation of the interim report for the second quarter 2025 at 9:30 am CET on 11 July. The report will be published at 7:00 am CET the same day. Axfood’s President and CEO Simone Margulies will present the report together with CFO Anders Lexmon. The presentation will be held in English. Time: Friday, 11 July at 9:30 am CET To follow the presentation webcast, please use this link. To participate via teleconference, please register via this link. After registration, you wil",gmail,
197b09d980b72d83,,guidance_outlook,Guidance / Outlook,0.7769,0.0029,needs_review_margin,2025-06-27,Addnode Group,Invitation to presentation of Addnode Group’s Interim Report January – June 2025,"Addnode Group is pleased to invite investors, analysts, and media to a presentation where President and CEO Johan Andersson and CFO Kristina Elfström Mackintosh will present the interim report January – June 2025. After the presentation, there will be an opportunity to ask questions. Date: Monday, July 14, 2025 Time: 11:00 AM CEST Access to audiocast and teleconference with the ability to ask questions verbally: The presentation will be held in English. The interim report will be published at 10:30 AM CEST the same day. The full report, presentation, and links to the audiocast and teleconferen",gmail,
197b1514b41847fe,,admission_delisting,Delisting / Trading halt,0.7858,0.0261,auto_assign,2025-06-27,Maersk,Customer advisory: Middle East situation update,"MaerskIf you have trouble viewing this email, click here to view an online version. Customer Advisory Middle East Situation Update 27 June 2025 Dear Customer, Due to escalations in tensions in the Middle East that have impacted operations involving Iran and Israel, Maersk has previously announced a temporary suspension of vessel calls to the Port of Haifa. With the prospect of current cease-fire agreement bringing de-escalation to the conflict, we have decided to resume vessel calls to the Port of Haifa, and acceptance for both import and export cargo is now open. We will continue to monitor t",gmail,
197b1641b576fa2d,,orders_contracts,Orders / Contracts,0.7716,0.0018,needs_review_margin,2025-06-27,Corem Property Group,Corem divests a property in New York,"[*] Corem divests a property in New York [*] Corem has signed an agreement with Capstone Equities to divest the project property 28&7 in Manhattan New York at a underlying property value corresponding to approximately SEK 770 million based on today’s exchange rate. The total leasable area amounts to approximately 9,300 sq.m, consisting mainly of premises for offices complemented by restaurants on the ground floor. Transfer of the property is planned to take place at the end of August 2025. The divestment causes a net profit effect of approximately -215 million SEK, which is mainly due to the c",gmail,
197b34f11f5f16d1,,admission_delisting,Delisting / Trading halt,0.7705,0.003,needs_review_margin,2025-06-27,ALK,Weekly Summary Alert for ALK,"ALK added the following items during the week of June 23, 2025 All Releases First market launch of the adrenaline nasal spray, EURneffy®, for treatment of adults and children in Germany ALKB Monday Tuesday Wednesday Thursday Friday Opening Price 178.50 184.40 183.90 182.30 184.90 Last Trade 183.50 184.30 182.70 184.90 185.30 Price Change +2.50 +0.80 -1.60 +2.20 +0.40 Percent Change +1.38% +0.44% -0.87% +1.20% +0.22% Day High 183.90 186.50 185.50 186.00 186.70 Day Low 178.50 183.60 182.10 182.30 184.40 Volume 122,951 128,304 114,462 123,449 97,001 Visit the website → You are subscribed to ALK I",gmail,
197b35027c59bdbb,,admission_delisting,Delisting / Trading halt,0.7662,0.0007,needs_review_margin,2025-06-27,Alvotech,Weekly Summary Alert for Alvotech,"Alvotech added the following items during the week of June 23, 2025 News European Medicines Agency Recommends Market Approval of AVT06, Alvotech’s Proposed Biosimilar to Eylea® (aflibercept) Positive Top Line Results from Confirmatory Efficacy Study for Proposed Biosimilar to Xolair® (omalizumab) Main Results of 2025 Annual and Extraordinary General Meeting Alvotech’s Lenders Lower Interest on Senior Secured Term Loan Facility SEC Filing 6-K 6-K ALVO Monday Tuesday Wednesday Thursday Friday Opening Price $9.16 $9.28 $9.28 $9.22 $9.42 Last Trade $9.13 $9.22 $9.13 $9.42 $9.14 Price Change -$0.22",gmail,
197c17510269e7a3,,equity_actions_non_buyback,Equity actions (non-buyback),0.7881,0.0042,needs_review_margin,2025-06-30,Corem Property Group,New number of shares and votes in Corem,"[*] New number of shares and votes in Corem As a result of Corem Property Group AB (publ)’s (“Corem”) directed issue during June, the total number of shares and votes in Corem has changed. As of today's date, the total number of shares in Corem amounts to 1,353,522,233 shares, of which 93,124,265 are ordinary shares of Class A, 1,240,436,864 are ordinary shares of Class B, 7,545,809 are ordinary shares of Class D and 12,415,295 are preference shares. Each ordinary share of Class A entitles to one vote, while ordinary shares of Class B, ordinary shares of Class D and preference shares entitle t",gmail,
197c15af3e4e17f1,,sustainability_esg,Sustainability / ESG,0.7758,0.0063,needs_review_margin,2025-06-30,AFRY,AFRY signs a strategic framework agreement with Volvo Cars,"[*] AFRY signs a strategic framework agreement with Volvo Cars AFRY has entered into a framework agreement with Volvo Cars as strategic supplier in engineering. Effective immediately, the agreement spans until 2026 and outlines AFRY’s role in delivering product development across all areas of Volvo Cars’ operations. The framework agreement means that AFRY contributes technical services to Volvo Cars’ innovative development projects, where AFRY provides competence in mechanics, design, embedded systems, software, technical documentation, and calculations. This work covers the entire vehicle fle",gmail,
197c1261afb90cfc,,dividend,Dividend,0.7792,0.0033,needs_review_margin,2025-06-30,Boliden AB alerting service,Boliden AB email alerting service,"Boliden AB has published a new Press release. 2025-06-30 Invitation to presentation of Boliden's Q2 2025 report Read more To unsubscribe or to change your subscriber preferences, please click here . This service is brought to you by",gmail,
197c0ed817641406,,guidance_outlook,Guidance / Outlook,0.7787,0.0062,needs_review_margin,2025-06-30,Asmodee Group AB,asmodee to showcase upcoming titles and exclusives at Gen Con 2025!,"Boulogne-Billancourt, France—June 30, 2025— Today, asmodee, a global leader in tabletop entertainment, is gearing up for its highly anticipated return to Gen Con Indy, the premier tabletop gaming convention in North America. Scheduled for July 31 through August 3, 2025, in Indianapolis, this year’s event will spotlight asmodee’s latest releases, thrilling competitive play, and a packed schedule of interactive programming. In line with asmodee’s new branding and tagline “Inspired by Players” announced earlier this month, the company is attending the show to connect with players and inspire play",gmail,
197c0d14678235ab,,orders_contracts,Orders / Contracts,0.7495,0.0019,needs_review_margin,2025-06-30,Corem Property Group,"Corem signs nine-year lease with Region Stockholm for approximately 1,700 sq.m. in the Globen area, Stockholm","[*] Corem signs nine-year lease with Region Stockholm for approximately 1,700 sq.m. in the Globen area, Stockholm ​[*] Corem has signed a nine-year lease agreement with the Stockholm Health Care Services, Region Stockholm, for 1,752 sq.m. in the Arenan 6 property in Stockholm. Move-in is planned for the fourth quarter of 2026. The premises at Arenavägen 21 will be modernized, technology and installations upgraded and adapted to the tenant's needs with a focus on functionality and well-being. The property is centrally located in the Globen area along Arenatorget with a wide range of services an",gmail,
197c0bf32a477516,,admission_delisting,Delisting / Trading halt,0.7604,0.0038,needs_review_margin,2025-06-30,Autoliv,Autoliv Announces Departure of Chief Financial Officer,"[*] Autoliv Announces Departure of Chief Financial Officer (Stockholm, Sweden, June 30, 2025) – Autoliv, Inc. (NYSE: ALV and SSE: ALIVsdb), the worldwide leader in automotive safety systems, today announced that Fredrik Westin has decided to resign as the Chief Financial Officer and Executive Vice President, Finance for personal reasons and to pursue a position in continental Europe, where he resided prior to joining Autoliv in March 2020. He remains in his current position until December 31, 2025, unless otherwise agreed by the parties. Mikael Bratt, President and CEO of the Company, said, “W",gmail,
