cluster,cid,category_name,press_release_id,release_date,company_name,title,snippet,_silhouette,cat_sim,cat_margin,decision
0,product_launch_partnership,Product / Launch / Partnership,198cc1b7d24fb2e0,2025-08-21,Partnera Oyj,Sisäpiiritieto: Nimitysvaliokunta ehdottaa Kalle Saarimaata Partneran hallituksen jäseneksi,"Sisäpiiritieto: Nimitysvaliokunta ehdottaa Kalle Saarimaata Partneran hallituksen jäseneksi Julkaistu: 2025-08-21 12:10:00 CEST Partnera Oyj - Sisäpiiritieto Sisäpiiritieto: Nimitysvaliokunta ehdottaa Kalle Saarimaata Partneran hallituksen jäseneksi Partnera Oyj Yhtiötiedote, sisäpiiritieto 21.8.2025 klo 13.10 Sisäpiiritieto: Nimitysvaliokunta ehdottaa Kalle Saarimaata Partneran hallituksen jäseneksi Partnera Oyj tiedotti 14.8.2025, että Partneran hallituksen jäsenenä vuodesta 2022 toiminut Erja Sankari on nimitetty Partneran toimitusjohtajaksi 1.9.2025 alkaen. Sankari luopuu Partneran hallitu",0.0456,0.7617,0.0006,needs_review_margin
0,sustainability_esg,Sustainability / ESG,198c610648d9692a,2025-08-20,Neste Oyj,Nesteen taloudellinen raportointi vuonna 2026,"Nesteen taloudellinen raportointi vuonna 2026 Julkaistu: 2025-08-20 08:00:00 CEST Neste Oyj - Tulosjulkistamisajankohdat Nesteen taloudellinen raportointi vuonna 2026 Neste Oyj, Pörssitiedote, 20.8.2025 klo 9 Neste Oyj julkistaa tulostiedotteensa vuonna 2026 seuraavasti: Tilinpäätöstiedote vuodelta 2025: 5.2.2026 Osavuosikatsaus tammi-maaliskuu 2026: 29.4.2026 Puolivuosikatsaus tammi-kesäkuu 2026: 24.7.2026 Osavuosikatsaus tammi-syyskuu 2026: 29.10.2026 Vuosikertomus 2025 julkaistaan yhtiön verkkosivuilla viimeistään 4.3.2026. Yhtiökokous pidetään keskiviikkona 25.3.2026. Neste Oyj Hanna Maula",0.0484,0.7614,0.0075,needs_review_margin
1,admission_delisting,Delisting / Trading halt,198dfd0d744f2795,2025-08-25,HusCompagniet A/S,Reporting of transactions made by persons discharging managerial responsibilities and persons closely associated with them in HusCompagniet's shares,"Reporting of transactions made by persons discharging managerial responsibilities and persons closely associated with them in HusCompagniet's shares Published: 2025-08-25 08:00:52 CEST HusCompagniet A/S - Managers' Transactions Reporting of transactions made by persons discharging managerial responsibilities and persons closely associated with them in HusCompagniet's shares Company announcement 9/2025 Pursuant to the Market Abuse Regulation article 19, HusCompagniet A/S, CVR no. 36972963 ("" HusCompagniet "" or the “ Company ”), shall hereby notify receipt of information of the following transac",-0.1337,0.8159,0.0028,needs_review_margin
1,capital_raise_rights_issue,Capital raise / Rights issue,198dfb4a2f0c79a1,2025-08-25,Skanska AB,"Invitation to Skanska's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA","Invitation to Skanska's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA Published: 2025-08-25 07:30:00 CEST Skanska AB - Investor News Invitation to Skanska's Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA We are pleased to invite investors, analysts and financial media to our Capital Markets Day on November 18, 2025, in Seattle, Washington state, USA. Venue: The Eight, 10770 NE 8th St, Bellevue, Washington state, USA Registration and breakfast: 07:15 am PST Morning program: Group presentations and business insights Mingle lunch Afternoo",-0.1163,0.8056,0.0008,needs_review_margin
1,orders_contracts,Orders / Contracts,198c0ce7f6ccc4ef,2025-08-19,Skanska AB,"Skanska selected for bridge cable dehumidification project in New York, USA, for USD 249M, about SEK 2.5 billion","Skanska selected for bridge cable dehumidification project in New York, USA, for USD 249M, about SEK 2.5 billion Published: 2025-08-19 07:30:00 CEST Skanska AB - Investor News Skanska selected for bridge cable dehumidification project in New York, USA, for USD 249M, about SEK 2.5 billion Skanska has signed a contract with the Metropolitan Transportation Authority for the Verrazzano-Narrows Bridge main cable dehumidification project in New York, NY, USA. The contract is worth USD 249M, about SEK 2.5 billion, which will be included in the US order bookings for the third quarter of 2025. The proj",-0.0962,0.8059,0.0132,needs_review_margin
1,equity_actions_non_buyback,Equity actions (non-buyback),198c1aea2f250a50,2025-08-19,Lagercrantz Group AB,Lagercrantz acquires Aktiebolaget Qvintus,"Lagercrantz acquires Aktiebolaget Qvintus Published: 2025-08-19 11:35:00 CEST Lagercrantz Group AB - Investor News Lagercrantz acquires Aktiebolaget Qvintus Lagercrantz Group’s subsidiary, Direktronik, has today acquired 100 percent of the shares in Aktiebolaget Qvintus. Qvintus manufactures and supplies instruments for measuring temperature and pressure. Qvintus was founded in 1953 and is based in Bandhagen, Sweden. The company has a wide range of industrial thermometers, pressure gauges and valves, with its own manufacture and assembly of parts of the range. Their customers are mainly in the",-0.0828,0.7865,0.0026,needs_review_margin
1,sustainability_esg,Sustainability / ESG,198dfb2c70d6c05e,2025-08-25,NIBE Industrier,NIBE Industrier appoints Claes Hemberg as Energy Economist of the Group,"NIBE Industrier has today appointed Claes Hemberg to the position of Energy Economist, a role in which he will educate the public about energy and economics. His work will primarily focus on Sweden, the UK and Germany. Claes Hemberg has a solid background in journalism and as an economist focusing on educating the public. For a long time, he has provided guidance to the Swedish public on issues relating to interest rates, inflation and the economy. In recent years, he has focused on the interplay and development of energy and the economy in both a societal and a household context. “The energy ",-0.0897,0.7837,0.0050,needs_review_margin
1,capital_raise_rights_issue,Capital raise / Rights issue,198bbc3f176bda4b,2025-08-18,Pamica Group AB,Pamica Group's subsidiary EDAB reaches settlement,"Pamica Group's subsidiary EDAB reaches settlement Published: 2025-08-18 08:00:00 CEST Pamica Group AB - Company Announcement Pamica Group's subsidiary EDAB reaches settlement Pamica Group’s subsidiary Eskilstuna Dynamics Holding AB (“EDAB”) has entered into a settlement agreement with NicFreJon Holding AB. The agreement states that an earn-out of MSEK 12 will be paid to NicFreJon Holding AB for the operations of EDAB’s subsidiary. In addition, any profit earned by EDAB for the 2025 financial year will be distributed equally between the parties. NicFreJon Holding AB had previously asserted that",-0.1113,0.7855,0.0031,needs_review_margin
1,orders_contracts,Orders / Contracts,198d0416e4586724,2025-08-22,Skanska AB,"Skanska constructs a health sciences facility in Durham, North Carolina, USA for USD 69M, about SEK 690M","Skanska constructs a health sciences facility in Durham, North Carolina, USA for USD 69M, about SEK 690M Published: 2025-08-22 07:30:00 CEST Skanska AB - Investor News Skanska constructs a health sciences facility in Durham, North Carolina, USA for USD 69M, about SEK 690M Skanska has signed a contract with Durham Tech Community College to construct the college’s new health sciences building in Durham, North Carolina, USA. The contract is worth USD 69M, about SEK 690M, which will be included in the US order bookings for the third quarter of 2025. The project encompasses the construction of a th",-0.0666,0.7842,0.0000,needs_review_margin
1,sustainability_esg,Sustainability / ESG,198dfb2a2e20526d,2025-08-25,NIBE Industrier AB,NIBE Industrier appoints Claes Hemberg as Energy Economist of the Group,"NIBE Industrier appoints Claes Hemberg as Energy Economist of the Group Published: 2025-08-25 07:28:00 CEST NIBE Industrier AB - Investor News NIBE Industrier appoints Claes Hemberg as Energy Economist of the Group NIBE Industrier has today appointed Claes Hemberg to the position of Energy Economist, a role in which he will educate the public about energy and economics. His work will primarily focus on Sweden, the UK and Germany. Claes Hemberg has a solid background in journalism and as an economist focusing on educating the public. For a long time, he has provided guidance to the Swedish publ",-0.0978,0.7857,0.0073,needs_review_margin
1,share_buyback,Share buyback,197f87faf7aa9753,2025-07-11,Addnode Group,Addnode Group Acquires Operations in USA,"Symetri, part of the Design Management division, announces today that it has acquired the part of Repro Products, Inc, in USA, whose offering is based on software from Autodesk. The acquired business has eight employees and is expected to generate approximately SEK 24 m in net sales in 2025. The part of Repro Products that Symetri now acquires is based in Smyrna, Georgia, USA, and has for thirty years developed and offered services and solutions based on Autodesk software. Approximately 80 per cent of their customers operate in the AEC sector and the other 20 per cent operate in the manufactur",-0.0827,0.7899,0.0057,needs_review_margin
1,other_corporate_update,Other / Corporate update,198e4daf89023733,2025-08-26,Skanska AB,"Skanska divests elderly care home in Falun, Sweden, for about SEK 330M","Skanska divests elderly care home in Falun, Sweden, for about SEK 330M Published: 2025-08-26 07:30:00 CEST Skanska AB - Investor News Skanska divests elderly care home in Falun, Sweden, for about SEK 330M Skanska has divested an elderly care home, currently under construction in Falun, Sweden, to Northern Horizon for about SEK 330M. The project, a specially adapted residence for seniors (SÄBO), is being developed turnkey by Skanska Sweden for the tenant, Falu Municipality. The divestment will be recorded in the Commercial Property Development stream in the third quarter of 2025. The new elderl",-0.0952,0.7772,0.0008,needs_review_margin
1,orders_contracts,Orders / Contracts,198cb7b2a7f77937,2025-08-21,Instalco AB,Instalco wins assignment at University of Gothenburg,"Instalco wins assignment at University of Gothenburg Published: 2025-08-21 09:15:00 CEST Instalco AB - Investor News Instalco wins assignment at University of Gothenburg The Instalco subsidiary, Elektro-Centralen AB, has been contracted for the electrical and telecom installations in conjunction with renovation and new construction work at the Artistic Faculty, University of Gothenburg. It is a partnering project together with Akademiska Hus and Skanska, with an order value for Instalco of approximately SEK 190 million. Renovation and new construction are currently underway for the premises th",-0.0352,0.7863,0.0089,needs_review_margin
1,admission_delisting,Delisting / Trading halt,197f2ebf1c12ed94,2025-07-10,Corem Property Group,"Corem signs seven-year lease with Smartoptics for approximately 4,100 sq.m. in Kista, Stockholm","[*] Corem signs seven-year lease with Smartoptics for approximately 4,100 sq.m. in Kista, Stockholm [*] Corem has signed a seven-year lease with Smartoptics, a company that provides optical networking solutions for data transport, for approximately 4,100 sq.m. in the property Helgafjäll 2, Torshamnsgatan in Kista, Stockholm. Smartoptics is an existing tenant of Corem and in Kista, now relocating to a new address and expanding its premises by an additional approximately 1,800 sq.m. The new premises will be adapted to the company’s operations and provide a more representative office as well as e",-0.0495,0.7836,0.0038,needs_review_margin
1,other_corporate_update,Other / Corporate update,198ad2c37df4de6a,2025-08-15,HusCompagniet A/S,HusCompagniet publishes consensus and announces webcast and conference call,HusCompagniet publishes consensus and announces webcast and conference call Published: 2025-08-15 12:00:00 CEST HusCompagniet A/S - Investor News HusCompagniet publishes consensus and announces webcast and conference call Investor news Consensus estimates HusCompagniet has published consensus estimates prior to the announcement of the H1 2025 results scheduled for 22 August 2025. Consensus estimates can be found on HusCompagniet’s website here: Webcast and conference call HusCompagniet will host a conference call for investors and analysts at 10:00 (CEST) on 22 August 2025. The conference call,-0.0664,0.7832,0.0018,needs_review_margin
1,orders_contracts,Orders / Contracts,198cbdb4d456a53c,2025-08-21,Railcare Group AB,"With operations at the core, towards our long-term goals","With operations at the core, towards our long-term goals Published: 2025-08-21 11:00:00 CEST Railcare Group AB - Investor News With operations at the core, towards our long-term goals Railcare has restructured its organisation as part of its continued growth journey. As previously communicated, the business is now divided into the three business areas: Contracting, Transport, and Technology. In addition, two new Business Area Managers have been appointed as an important step forward in this journey. Railcare’s operations are now built on these three business areas. Each with its specific offer",-0.0772,0.7941,0.0052,needs_review_margin
1,guidance_outlook,Guidance / Outlook,198e63fdf2b7cffd,2025-08-26,Instalco AB,Instalco introduces country-based organisation,"Instalco introduces country-based organisation Published: 2025-08-26 14:00:00 CEST Instalco AB - Other information disclosed according to the rules of the Exchange Instalco introduces country-based organisation Instalco has decided to implement a change in the Group's organisational and reporting structure. Going forward, operations will be organised on a country-by-country basis, which will also entail changes in Group management. The new organisation will take effect on September 1, 2025 with the units Sweden, Norway, Finland and Tech & Consulting. The 13 business areas that currently form t",-0.0833,0.7838,0.0049,needs_review_margin
1,capital_raise_rights_issue,Capital raise / Rights issue,198cb36c22829d69,2025-08-21,Heimstaden AB (publ),Heimstaden AB Q2 2025 Results,"Heimstaden AB Q2 2025 Results Published: 2025-08-21 08:00:00 CEST Heimstaden AB (publ) - Interim report (Q1 and Q3) Heimstaden AB Q2 2025 Results Highlights for Q2 2025 (figures in brackets refer to same quarter last year): Like-for-like rental growth of 5.2% (5.1%) and rental income of SEK 3,959 million (3,943) The quarterly NOI margin improved to 74.0% (71.4%) and LTM NOI margin of 71.5% (68.3%) Strong operating fundamentals supported a 1.2% (0.4%) increase in property values Privatisation sales, for the quarter, reached SEK 2,268 (1,661) million with 507 (363) residential units sold at a 29",-0.2117,0.7791,0.0000,needs_review_margin
1,admission_delisting,Delisting / Trading halt,198e1876f47c87e0,2025-08-25,DFDS A/S,DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR,DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR Published: 2025-08-25 16:00:00 CEST DFDS A/S - Investor News DFDS EXPANDS CAPACITY ON STRAIT OF GIBRALTAR INVESTOR NEWS no. 27 - 25 August 2025 Purchase of two ferries from Naviera Armas that is exiting Strait of Gibraltar Transaction adds one ferry on each of DFDS’ two current routes from Algeciras to Tanger Med and Ceuta Purchase closing expected in Q1 2026 subject to regulatory approvals No impact on 2025 financials expected DFDS has entered into an agreement to purchase part of the assets of Naviera Armas’ Strait of Gibraltar ferry operations. B,-0.1494,0.7905,0.0033,needs_review_margin
1,orders_contracts,Orders / Contracts,198d4331ca8ad4d6,2025-08-22,Ørsted A/S,Revolution Wind receives offshore stop-work order from US Department of the Interior's Bureau of Ocean Energy Management,"Revolution Wind receives offshore stop-work order from US Department of the Interior's Bureau of Ocean Energy Management Published: 2025-08-23 01:52:47 CEST Ørsted A/S - Inside information Revolution Wind receives offshore stop-work order from US Department of the Interior's Bureau of Ocean Energy Management 23.8.2025 01:52:47 CEST | Ørsted A/S | Inside information On 22 August 2025, Ørsted’s subsidiary Revolution Wind LLC, a 50/50 joint venture with Global Infrastructure Partner’s Skyborn Renewables, received an order instructing the project to stop activities on the outer continental shelf r",-0.1462,0.7981,0.0038,needs_review_margin
1,other_corporate_update,Other / Corporate update,198c3077a8cf7c73,2025-08-19,TCM Group A/S,TCM Group A/S narrow full year expectations for 2025,"TCM Group A/S narrow full year expectations for 2025 Published: 2025-08-19 17:51:39 CEST TCM Group A/S - Inside information TCM Group A/S narrow full year expectations for 2025 COMPANY ANNOUNCEMENT No. 233/2025 Tvis, 19 August 2025 TCM Group A/S narrow full year expectations for 2025. Considering the results from the first six months of the year and the development in order intake during Q2, we are narrowing our guidance for 2025 both with regard to sales and earnings. TCM Group adjust the financial outlook for 2025 as follows: Full year revenue in the range of DKK 1,250–1,300 million (previou",-0.1458,0.7859,0.0059,needs_review_margin
1,product_launch_partnership,Product / Launch / Partnership,198c67e03ac0f8a0,2025-08-20,XPartners Samhällsbyggnad AB,Norwegian company Paxon joins XPartners,"Norwegian company Paxon joins XPartners Published: 2025-08-20 10:00:00 CEST XPartners Samhällsbyggnad AB - Investor News Norwegian company Paxon joins XPartners XPartners continues to grow in Norway and now welcomes Paxon to the group. Paxon is a well-established Norwegian consultancy with approximately 30 employees and offices in Stavanger and Haugesund. The company specializes in project management, project administration, HSE coordination, and construction management, and has a balanced portfolio of assignments across both public and private sectors. In addition to its core offering in proj",-0.1380,0.7902,0.0247,needs_review_margin
1,admission_delisting,Delisting / Trading halt,198e609a38e6f3c7,2025-08-26,DFDS A/S,DFDS expand services on Baltic ferry routes,"DFDS expand services on Baltic ferry routes DFDS and TT Line have entered into a space charter agreement on three ferry routes in the Baltic Sea. With the agreement, DFDS will increase the number of sailings offered between Klaipeda and Karlshamn, as well as bring new services to Trelleborg and Travemünde. Passenger and freight customers will be able to book all services connecting to and from Klaipeda, regardless of which of the two ferry companies is operating the crossing. The agreement covers all sailings on the Klaipeda to Karlshamn route, where both operators currently offer sailings. Fu",-0.1336,0.7787,0.0033,needs_review_margin
1,share_buyback,Share buyback,198e5a8d317da284,2025-08-26,SolTech Energy Sweden AB,Soltech Energy's acquisition of Sesol has been completed,"Soltech Energy's acquisition of Sesol has been completed Published: 2025-08-26 11:15:00 CEST SolTech Energy Sweden AB - Investor News Soltech Energy's acquisition of Sesol has been completed On 4 July 2025, Soltech Energy Sweden AB (publ) (”Soltech”) announced that an agreement had been entered into to acquire 100 percent of the shares in the solar energy company Sesol from Nordic Capital and that the purchase price will be paid with newly issued shares in Soltech. The transaction has now been completed and closed as of today. As a result of the transaction, Nordic Capital, through Artim Balan",-0.1285,0.7675,0.0017,needs_review_margin
1,product_launch_partnership,Product / Launch / Partnership,197cb37386efe162,2025-07-02,Better Collective,"Better Collective North American talent-led media brands surpass 1 billion views and downloads, providing new ways for partners to reach sports fans","An expanded focus on talent-led media and live events complements Better Collective’s broader strategy of diversifying revenue streams, engaging sports fans, and strengthening its position in key growth markets such as North America. Press release Talent-led media has become a core strategic focus for Better Collective, providing new ways to engage fans and create value for the company’s partners. Through shows hosted by world-class athletes and personalities such as Shaquille O’Neal, Jalen Brunson, Angel Reese, and Jeff Marek, Better Collective is able to reach highly engaged audiences across",-0.1281,0.8044,0.0040,needs_review_margin
1,admission_listing,Admission / Listing,198c1cea9faf3f64,2025-08-19,Movinn A/S,Movinn enters supplier agreement with large Danish insurance company,"Movinn enters supplier agreement with large Danish insurance company Published: 2025-08-19 12:10:00 CEST Movinn A/S - Investor News Movinn enters supplier agreement with large Danish insurance company Company Announcement no. 68/2025 (August 19, 2025) Movinn enters framework agreement with large Danish insurance company, marking an important step into the insurance segment. Copenhagen, Denmark - Today, August 19, Movinn has entered into a new framework agreement with one of Denmark’s leading insurance companies, covering the provision of temporary accommodation solutions and emergency housing.",-0.1277,0.7929,0.0029,needs_review_margin
1,guidance_outlook,Guidance / Outlook,197a0eed2cd9e560,2025-06-24,DFDS A/S,Historic Esbjerg–UK route celebrates 150 years of maritime connection,"Historic Esbjerg–UK route celebrates 150 years of maritime connection DFDS marks the 150th anniversary of the iconic Esbjerg–UK route , a vital freight corridor that has connected Denmark and the United Kingdom since the inaugural voyage in 1875. Each year the route handles more than 100.000 single trailers - equivalent to 1.5 million lanemeters of cargo - making it an important freight link in Northern Europe. While passenger services operated from 1925 to 2014, freight has always been the backbone of the route. In the early days, ships carried live cattle; by the 20th century, they transport",-0.1274,0.7842,0.0023,needs_review_margin
